0.231035,0.130670,0.003904
0.195396,0.125693,0.002168
0.194168,0.128701,0.001786
0.249688,0.134821,0.006338
0.200076,0.126404,0.001510
0.217234,0.130427,0.003859
0.196862,0.125357,0.001653
0.243729,0.132603,0.005171
0.229752,0.121065,0.001052
0.211820,0.127822,0.003422
0.247996,0.132653,0.005325
0.212425,0.121330,0.001363
0.215008,0.129334,0.002739
0.264274,0.133255,0.006389
0.224024,0.134002,0.003895
0.203978,0.124186,0.002156
0.250944,0.131960,0.004858
0.235665,0.125378,0.001664
0.250465,0.132998,0.005320
0.208677,0.133017,0.001813
0.283898,0.149271,0.007501
0.222981,0.132192,0.002825
0.245048,0.136485,0.005302
0.219906,0.127621,0.001937
0.210311,0.132928,0.001445
0.226281,0.124333,0.001648
0.217196,0.130445,0.002365
0.219532,0.127042,0.002272
0.200483,0.126479,0.001342
0.202997,0.126926,0.001424
0.239751,0.132433,0.003042
0.237390,0.134689,0.003756
0.338206,0.136044,0.003685
0.211127,0.127304,0.002263
0.225744,0.128088,0.001906
0.243351,0.133667,0.004186
0.267724,0.138883,0.003578
0.257222,0.145569,0.005897
0.215872,0.129056,0.003639
0.270815,0.147517,0.003358
0.230316,0.129276,0.001594
0.253186,0.149912,0.005264
0.231880,0.127451,0.001377
0.243705,0.143606,0.005381
0.197134,0.127156,0.001992
0.228029,0.139855,0.004427
0.213320,0.126671,0.002016
0.215270,0.146324,0.002896
0.206002,0.127207,0.001869
0.254274,0.159443,0.003522
0.223186,0.125410,0.001107
0.270907,0.168698,0.005632
0.218872,0.140482,0.001665
0.318776,0.208980,0.002103
0.195651,0.129683,0.001956
0.173605,0.123978,0.001941
0.223032,0.127545,0.003004
0.231353,0.142682,0.004187
0.250322,0.139517,0.002876
0.234061,0.145073,0.004684
0.230592,0.135873,0.005189
0.222444,0.139462,0.003763
0.253951,0.137106,0.005531
0.251529,0.138224,0.006660
0.247835,0.140262,0.006877
0.218590,0.135087,0.004093
0.260327,0.137279,0.004328
0.234246,0.133741,0.004663
0.264217,0.154327,0.005761
0.186792,0.128695,0.002505
0.221491,0.136216,0.003961
0.200617,0.134885,0.003079
0.239699,0.136250,0.005685
0.245538,0.144751,0.004354
0.220181,0.139997,0.004440
0.232686,0.134849,0.005252
0.256638,0.138018,0.005526
0.165236,0.123800,0.001315
0.186059,0.126970,0.002421
0.198422,0.126095,0.003230
0.219795,0.136129,0.003609
0.203478,0.133538,0.003160
0.205292,0.133552,0.002961
0.199484,0.127062,0.003662
0.249281,0.157163,0.005215
0.262928,0.147112,0.007760
0.214600,0.131453,0.003647
0.200016,0.127552,0.003729
0.259980,0.167019,0.004660
0.249613,0.161718,0.004728
0.214555,0.137250,0.003272
0.197033,0.130788,0.002917
0.257261,0.165411,0.006580
0.210263,0.130317,0.004574
0.245609,0.148938,0.006755
0.304906,0.150277,0.012310
0.234057,0.130316,0.006609
0.257007,0.165842,0.002702
0.228679,0.128596,0.005961
