l, theta
1.689,-1.59534
1.689,-1.5892
1.689,-1.58307
1.676,-1.57693
1.675,-1.5708
1.676,-1.56466
1.676,-1.55852
1.678,-1.55239
1.678,-1.54625
1.678,-1.54012
1.677,-1.53398
1.677,-1.52784
1.673,-1.52171
1.673,-1.51557
1.671,-1.50944
1.671,-1.5033
1.671,-1.49717
1.671,-1.49103
1.671,-1.48489
1.671,-1.47876
1.674,-1.47262
1.674,-1.46649
1.668,-1.46035
1.674,-1.45421
1.668,-1.44808
1.668,-1.44194
1.671,-1.43581
1.672,-1.42967
1.672,-1.42353
1.672,-1.4174
1.671,-1.41126
1.675,-1.40513
1.667,-1.39899
1.654,-1.39285
1.632,-1.38672
1.632,-1.38058
1.632,-1.37445
1.64,-1.36831
1.642,-1.36217
1.642,-1.35604
1.692,-1.3499
1.697,-1.34377
1.698,-1.33763
1.701,-1.3315
1.701,-1.32536
1.703,-1.31922
1.708,-1.31309
1.711,-1.30695
1.714,-1.30082
1.716,-1.29468
1.719,-1.28854
1.721,-1.28241
1.725,-1.27627
1.729,-1.27014
1.731,-1.264
1.732,-1.25786
1.733,-1.25173
1.738,-1.24559
1.743,-1.23946
1.75,-1.23332
1.753,-1.22718
1.754,-1.22105
1.755,-1.21491
1.764,-1.20878
1.766,-1.20264
1.766,-1.1965
1.775,-1.19037
1.776,-1.18423
1.778,-1.1781
1.783,-1.17196
1.783,-1.16583
1.787,-1.15969
1.793,-1.15355
1.797,-1.14742
1.801,-1.14128
1.801,-1.13515
1.803,-1.12901
1.807,-1.12287
1.816,-1.11674
1.823,-1.1106
1.827,-1.10447
1.836,-1.09833
1.838,-1.09219
1.841,-1.08606
1.848,-1.07992
1.858,-1.07379
1.86,-1.06765
1.873,-1.06151
1.874,-1.05538
1.881,-1.04924
1.882,-1.04311
1.891,-1.03697
1.895,-1.03084
1.901,-1.0247
1.904,-1.01856
1.915,-1.01243
1.92,-1.00629
1.924,-1.00016
1.927,-0.99402
1.933,-0.987884
1.942,-0.981748
1.951,-0.975612
1.958,-0.969476
1.968,-0.96334
1.974,-0.957204
1.979,-0.951068
1.994,-0.944932
1.999,-0.938796
2.002,-0.93266
2.006,-0.926524
2.02,-0.920388
2.027,-0.914253
2.027,-0.908117
2.029,-0.901981
2.027,-0.895845
2.026,-0.889709
2.026,-0.883573
2.031,-0.877437
2.031,-0.871301
2.036,-0.865165
2.044,-0.859029
2.087,-0.852893
2.113,-0.846757
2.127,-0.840621
2.127,-0.834486
2.127,-0.82835
2.127,-0.822214
2.131,-0.816078
2.135,-0.809942
2.138,-0.803806
2.146,-0.79767
2.154,-0.791534
2.167,-0.785398
2.192,-0.779262
2.195,-0.773126
2.208,-0.76699
2.222,-0.760854
2.23,-0.754719
2.242,-0.748583
2.262,-0.742447
2.274,-0.736311
2.283,-0.730175
2.293,-0.724039
2.313,-0.717903
2.321,-0.711767
2.336,-0.705631
2.357,-0.699495
2.363,-0.693359
2.383,-0.687223
2.402,-0.681087
2.419,-0.674952
2.429,-0.668816
2.458,-0.66268
2.461,-0.656544
2.486,-0.650408
2.5,-0.644272
2.517,-0.638136
2.521,-0.632
2.546,-0.625864
2.547,-0.619728
2.564,-0.613592
2.573,-0.607456
2.576,-0.60132
2.582,-0.595184
2.588,-0.589049
2.616,-0.582913
2.646,-0.576777
2.662,-0.570641
2.691,-0.564505
2.705,-0.558369
2.724,-0.552233
2.766,-0.546097
2.771,-0.539961
2.797,-0.533825
2.83,-0.527689
2.863,-0.521553
2.882,-0.515417
2.903,-0.509282
2.937,-0.503146
2.973,-0.49701
3.006,-0.490874
3.051,-0.484738
3.081,-0.478602
3.149,-0.472466
3.196,-0.46633
3.269,-0.460194
3.304,-0.454058
3.346,-0.447922
3.418,-0.441786
3.458,-0.43565
nan,-0.429515
nan,-0.423379
nan,-0.417243
nan,-0.411107
0.007,-0.404971
nan,-0.398835
nan,-0.392699
0.007,-0.386563
nan,-0.380427
nan,-0.374291
nan,-0.368155
nan,-0.362019
nan,-0.355884
nan,-0.349748
nan,-0.343612
nan,-0.337476
nan,-0.33134
nan,-0.325204
nan,-0.319068
nan,-0.312932
nan,-0.306796
nan,-0.30066
nan,-0.294524
nan,-0.288388
nan,-0.282252
0.007,-0.276116
5.497,-0.269981
5.485,-0.263845
5.48,-0.257709
5.454,-0.251573
5.449,-0.245437
5.449,-0.239301
5.444,-0.233165
5.433,-0.227029
5.418,-0.220893
5.393,-0.214757
5.39,-0.208621
5.379,-0.202485
5.378,-0.196349
5.365,-0.190214
5.359,-0.184078
5.352,-0.177942
5.351,-0.171806
5.335,-0.16567
5.322,-0.159534
5.313,-0.153398
5.313,-0.147262
5.311,-0.141126
5.299,-0.13499
5.283,-0.128854
5.281,-0.122718
5.169,-0.116582
5.169,-0.110446
5.249,-0.104311
5.249,-0.0981748
5.249,-0.0920389
5.249,-0.0859029
5.253,-0.079767
5.272,-0.073631
5.253,-0.0674951
5.237,-0.0613592
5.229,-0.0552232
5.191,-0.0490873
5.189,-0.0429513
5.186,-0.0368154
5.184,-0.0306795
5.184,-0.0245435
5.182,-0.0184078
5.179,-0.0122719
5.164,-0.00613594
5.161,0
5.161,0.00613594
5.161,0.0122719
5.16,0.0184078
5.16,0.0245438
5.16,0.0306797
5.16,0.0368156
5.159,0.0429516
5.16,0.0490875
5.16,0.0552235
5.16,0.0613594
5.158,0.0674951
5.162,0.073631
5.158,0.079767
5.156,0.0859029
2.513,0.0920389
2.513,0.0981748
2.509,0.104311
2.509,0.110447
2.513,0.116583
2.518,0.122719
2.509,0.128855
2.54,0.13499
2.54,0.141126
2.494,0.147262
2.489,0.153398
2.464,0.159534
2.458,0.16567
2.458,0.171806
2.464,0.177942
2.487,0.184078
2.49,0.190214
2.506,0.19635
nan,0.202486
nan,0.208622
nan,0.214757
nan,0.220893
nan,0.227029
nan,0.233165
nan,0.239301
nan,0.245437
nan,0.251573
nan,0.257709
nan,0.263845
nan,0.269981
nan,0.276117
nan,0.282253
nan,0.288388
2.531,0.294524
2.531,0.30066
2.531,0.306796
2.533,0.312932
2.545,0.319068
2.548,0.325204
2.551,0.33134
2.551,0.337476
2.616,0.343612
2.632,0.349748
2.632,0.355884
2.632,0.36202
2.632,0.368155
2.635,0.374291
2.671,0.380427
2.699,0.386563
2.709,0.392699
2.716,0.398835
2.716,0.404971
5.489,0.411107
nan,0.417243
nan,0.423379
nan,0.429515
nan,0.435651
nan,0.441787
nan,0.447922
nan,0.454058
nan,0.460194
0.006,0.46633
nan,0.472466
nan,0.478602
nan,0.484738
nan,0.490874
nan,0.49701
nan,0.503146
nan,0.509282
nan,0.515418
nan,0.521554
nan,0.527689
nan,0.533825
nan,0.539961
nan,0.546097
nan,0.552233
nan,0.558369
nan,0.564505
nan,0.570641
nan,0.576777
nan,0.582913
nan,0.589049
nan,0.595185
nan,0.601321
nan,0.607456
nan,0.613592
nan,0.619728
nan,0.625864
nan,0.632
nan,0.638136
nan,0.644272
nan,0.650408
nan,0.656544
nan,0.66268
nan,0.668816
nan,0.674952
nan,0.681087
nan,0.687223
nan,0.693359
nan,0.699495
nan,0.705631
nan,0.711767
nan,0.717903
nan,0.724039
nan,0.730175
nan,0.736311
nan,0.742447
nan,0.748583
nan,0.754719
nan,0.760854
nan,0.76699
nan,0.773126
nan,0.779262
nan,0.785398
nan,0.791534
nan,0.79767
nan,0.803806
nan,0.809942
nan,0.816078
nan,0.822214
nan,0.82835
nan,0.834486
nan,0.840621
nan,0.846757
0.007,0.852893
nan,0.859029
nan,0.865165
nan,0.871301
1.5,0.877437
1.485,0.883573
1.476,0.889709
1.476,0.895845
1.476,0.901981
nan,0.908117
nan,0.914253
nan,0.920388
nan,0.926524
1.497,0.93266
1.483,0.938796
1.469,0.944932
1.458,0.951068
1.451,0.957204
1.449,0.96334
1.432,0.969476
1.418,0.975612
1.415,0.981748
1.406,0.987884
1.405,0.99402
1.405,1.00016
1.405,1.00629
1.429,1.01243
1.437,1.01856
1.437,1.0247
1.437,1.03084
1.429,1.03697
1.424,1.04311
1.422,1.04924
1.422,1.05538
1.423,1.06151
1.422,1.06765
1.42,1.07379
1.416,1.07992
1.409,1.08606
1.397,1.09219
1.397,1.09833
1.397,1.10447
1.397,1.1106
1.419,1.11674
1.43,1.12287
1.438,1.12901
1.447,1.13515
1.464,1.14128
1.482,1.14742
nan,1.15355
nan,1.15969
nan,1.16583
nan,1.17196
nan,1.1781
nan,1.18423
5.6,1.19037
2.725,1.19651
1.485,1.20264
1.473,1.20878
1.473,1.21491
1.473,1.22105
1.5,1.22718
2.662,1.23332
2.662,1.23946
2.662,1.24559
2.658,1.25173
2.649,1.25786
2.637,1.264
2.635,1.27014
2.632,1.27627
2.597,1.28241
2.591,1.28854
2.588,1.29468
2.588,1.30082
2.588,1.30695
2.59,1.31309
2.596,1.31922
nan,1.32536
nan,1.3315
nan,1.33763
nan,1.34377
nan,1.3499
nan,1.35604
nan,1.36217
nan,1.36831
nan,1.37445
2.515,1.38058
2.505,1.38672
2.503,1.39285
2.503,1.39899
2.505,1.40513
2.58,1.41126
0.007,1.4174
nan,1.42353
nan,1.42967
nan,1.43581
nan,1.44194
nan,1.44808
nan,1.45421
nan,1.46035
nan,1.46649
nan,1.47262
2.541,1.47876
2.538,1.48489
2.538,1.49103
2.538,1.49717
2.538,1.5033
2.538,1.50944
2.533,1.51557
2.532,1.52171
2.532,1.52784
2.529,1.53398
2.529,1.54012
2.529,1.54625
2.53,1.55239
2.529,1.55852
2.527,1.56466
2.519,1.5708
2.524,1.57693
2.524,1.58307
2.524,1.5892
2.527,1.59534
2.527,1.60148
2.527,1.60761
2.519,1.61375
2.519,1.61988
2.519,1.62602
2.523,1.63216
2.536,1.63829
2.536,1.64443
2.543,1.65056
2.547,1.6567
2.547,1.66284
2.547,1.66897
2.547,1.67511
2.528,1.68124
2.528,1.68738
2.524,1.69351
2.524,1.69965
2.524,1.70579
2.519,1.71192
2.497,1.71806
2.497,1.72419
2.484,1.73033
2.484,1.73647
2.484,1.7426
2.49,1.74874
2.491,1.75487
2.498,1.76101
2.503,1.76715
nan,1.77328
nan,1.77942
nan,1.78555
nan,1.79169
nan,1.79783
nan,1.80396
nan,1.8101
nan,1.81623
nan,1.82237
nan,1.82851
nan,1.83464
nan,1.84078
nan,1.84691
nan,1.85305
nan,1.85918
nan,1.86532
nan,1.87146
nan,1.87759
nan,1.88373
nan,1.88986
nan,1.896
nan,1.90214
nan,1.90827
nan,1.91441
nan,1.92054
nan,1.92668
nan,1.93282
nan,1.93895
nan,1.94509
nan,1.95122
nan,1.95736
nan,1.9635
nan,1.96963
nan,1.97577
nan,1.9819
nan,1.98804
nan,1.99417
nan,2.00031
nan,2.00645
nan,2.01258
nan,2.01872
nan,2.02485
nan,2.03099
nan,2.03713
nan,2.04326
nan,2.0494
nan,2.05553
nan,2.06167
nan,2.06781
nan,2.07394
nan,2.08008
nan,2.08621
