l, theta
1.687,-1.59534
1.685,-1.5892
1.685,-1.58307
1.681,-1.57693
1.677,-1.5708
1.676,-1.56466
1.677,-1.55852
1.676,-1.55239
1.668,-1.54625
1.671,-1.54012
1.673,-1.53398
1.671,-1.52784
1.671,-1.52171
1.672,-1.51557
1.672,-1.50944
1.672,-1.5033
1.672,-1.49717
1.671,-1.49103
1.667,-1.48489
1.667,-1.47876
1.664,-1.47262
1.667,-1.46649
1.672,-1.46035
1.672,-1.45421
1.672,-1.44808
1.672,-1.44194
1.672,-1.43581
1.672,-1.42967
1.673,-1.42353
1.672,-1.4174
1.671,-1.41126
1.677,-1.40513
1.665,-1.39899
1.657,-1.39285
1.638,-1.38672
1.638,-1.38058
1.638,-1.37445
1.639,-1.36831
1.64,-1.36217
1.644,-1.35604
1.692,-1.3499
1.693,-1.34377
1.697,-1.33763
1.697,-1.3315
1.7,-1.32536
1.701,-1.31922
1.703,-1.31309
1.714,-1.30695
1.717,-1.30082
1.718,-1.29468
1.718,-1.28854
1.722,-1.28241
1.722,-1.27627
1.726,-1.27014
1.73,-1.264
1.73,-1.25786
1.732,-1.25173
1.734,-1.24559
1.741,-1.23946
1.744,-1.23332
1.747,-1.22718
1.75,-1.22105
1.751,-1.21491
1.767,-1.20878
1.767,-1.20264
1.767,-1.1965
1.768,-1.19037
1.774,-1.18423
1.781,-1.1781
1.783,-1.17196
1.786,-1.16583
1.787,-1.15969
1.794,-1.15355
1.797,-1.14742
1.8,-1.14128
1.803,-1.13515
1.807,-1.12901
1.812,-1.12287
1.819,-1.11674
1.822,-1.1106
1.824,-1.10447
1.835,-1.09833
1.837,-1.09219
1.84,-1.08606
1.848,-1.07992
1.849,-1.07379
1.859,-1.06765
1.865,-1.06151
1.867,-1.05538
1.877,-1.04924
1.885,-1.04311
1.89,-1.03697
1.894,-1.03084
1.898,-1.0247
1.9,-1.01856
1.912,-1.01243
1.921,-1.00629
1.926,-1.00016
1.928,-0.99402
1.939,-0.987884
1.94,-0.981748
1.958,-0.975612
1.959,-0.969476
1.969,-0.96334
1.972,-0.957204
1.988,-0.951068
1.989,-0.944932
1.992,-0.938796
2.004,-0.93266
2.007,-0.926524
2.02,-0.920388
2.023,-0.914253
2.035,-0.908117
2.035,-0.901981
2.035,-0.895845
2.032,-0.889709
2.032,-0.883573
2.032,-0.877437
2.034,-0.871301
2.036,-0.865165
2.047,-0.859029
2.089,-0.852893
2.115,-0.846757
2.115,-0.840621
2.125,-0.834486
2.126,-0.82835
2.126,-0.822214
2.126,-0.816078
2.129,-0.809942
2.137,-0.803806
2.154,-0.79767
2.155,-0.791534
2.158,-0.785398
2.179,-0.779262
2.181,-0.773126
2.209,-0.76699
2.225,-0.760854
2.23,-0.754719
2.242,-0.748583
2.257,-0.742447
2.269,-0.736311
2.281,-0.730175
2.299,-0.724039
2.315,-0.717903
2.325,-0.711767
2.335,-0.705631
2.357,-0.699495
2.369,-0.693359
2.373,-0.687223
2.405,-0.681087
2.416,-0.674952
2.433,-0.668816
2.447,-0.66268
2.465,-0.656544
2.484,-0.650408
2.488,-0.644272
2.52,-0.638136
2.53,-0.632
2.538,-0.625864
2.566,-0.619728
2.566,-0.613592
2.572,-0.607456
2.575,-0.60132
2.583,-0.595184
2.588,-0.589049
2.616,-0.582913
2.642,-0.576777
2.66,-0.570641
2.679,-0.564505
2.701,-0.558369
2.731,-0.552233
2.759,-0.546097
2.78,-0.539961
2.802,-0.533825
2.824,-0.527689
2.853,-0.521553
2.877,-0.515417
2.906,-0.509282
2.94,-0.503146
2.981,-0.49701
3.001,-0.490874
3.043,-0.484738
3.102,-0.478602
3.16,-0.472466
3.276,-0.46633
3.294,-0.460194
3.343,-0.454058
3.343,-0.447922
3.369,-0.441786
3.426,-0.43565
3.533,-0.429515
3.573,-0.423379
nan,-0.417243
nan,-0.411107
nan,-0.404971
nan,-0.398835
nan,-0.392699
0.007,-0.386563
nan,-0.380427
nan,-0.374291
nan,-0.368155
nan,-0.362019
nan,-0.355884
nan,-0.349748
nan,-0.343612
nan,-0.337476
nan,-0.33134
nan,-0.325204
nan,-0.319068
nan,-0.312932
nan,-0.306796
nan,-0.30066
nan,-0.294524
0.006,-0.288388
0.006,-0.282252
0.006,-0.276116
0.006,-0.269981
nan,-0.263845
0.007,-0.257709
nan,-0.251573
5.482,-0.245437
5.441,-0.239301
5.425,-0.233165
5.418,-0.227029
5.409,-0.220893
5.408,-0.214757
5.388,-0.208621
5.382,-0.202485
5.379,-0.196349
5.372,-0.190214
5.363,-0.184078
5.344,-0.177942
5.34,-0.171806
5.336,-0.16567
5.329,-0.159534
5.327,-0.153398
5.327,-0.147262
5.306,-0.141126
5.3,-0.13499
5.276,-0.128854
5.272,-0.122718
5.178,-0.116582
5.178,-0.110446
5.253,-0.104311
5.253,-0.0981748
5.239,-0.0920389
5.239,-0.0859029
5.253,-0.079767
5.256,-0.073631
5.239,-0.0674951
5.233,-0.0613592
5.231,-0.0552232
5.205,-0.0490873
5.19,-0.0429513
5.182,-0.0368154
5.182,-0.0306795
5.182,-0.0245435
5.179,-0.0184078
5.17,-0.0122719
5.17,-0.00613594
5.169,0
5.165,0.00613594
5.161,0.0122719
5.165,0.0184078
5.155,0.0245438
5.144,0.0306797
5.144,0.0368156
5.159,0.0429516
5.155,0.0490875
5.157,0.0552235
5.159,0.0613594
5.161,0.0674951
5.157,0.073631
5.157,0.079767
5.152,0.0859029
2.513,0.0920389
2.497,0.0981748
2.497,0.104311
2.501,0.110447
2.511,0.116583
2.511,0.122719
2.511,0.128855
2.535,0.13499
2.535,0.141126
2.491,0.147262
2.484,0.153398
2.457,0.159534
2.456,0.16567
2.456,0.171806
2.457,0.177942
2.486,0.184078
2.492,0.190214
2.517,0.19635
nan,0.202486
nan,0.208622
nan,0.214757
nan,0.220893
nan,0.227029
nan,0.233165
nan,0.239301
nan,0.245437
nan,0.251573
nan,0.257709
nan,0.263845
nan,0.269981
nan,0.276117
nan,0.282253
nan,0.288388
2.53,0.294524
2.53,0.30066
2.53,0.306796
2.532,0.312932
2.544,0.319068
2.548,0.325204
2.558,0.33134
2.56,0.337476
2.621,0.343612
2.624,0.349748
2.624,0.355884
2.622,0.36202
2.622,0.368155
2.624,0.374291
2.678,0.380427
2.703,0.386563
2.712,0.392699
2.719,0.398835
2.721,0.404971
5.477,0.411107
5.482,0.417243
nan,0.423379
nan,0.429515
nan,0.435651
nan,0.441787
nan,0.447922
nan,0.454058
nan,0.460194
nan,0.46633
nan,0.472466
nan,0.478602
nan,0.484738
nan,0.490874
nan,0.49701
nan,0.503146
nan,0.509282
nan,0.515418
nan,0.521554
nan,0.527689
nan,0.533825
nan,0.539961
nan,0.546097
nan,0.552233
nan,0.558369
nan,0.564505
nan,0.570641
nan,0.576777
nan,0.582913
nan,0.589049
nan,0.595185
nan,0.601321
nan,0.607456
nan,0.613592
nan,0.619728
nan,0.625864
nan,0.632
nan,0.638136
nan,0.644272
nan,0.650408
nan,0.656544
nan,0.66268
nan,0.668816
nan,0.674952
nan,0.681087
nan,0.687223
nan,0.693359
nan,0.699495
nan,0.705631
nan,0.711767
nan,0.717903
nan,0.724039
nan,0.730175
nan,0.736311
nan,0.742447
nan,0.748583
nan,0.754719
nan,0.760854
nan,0.76699
nan,0.773126
nan,0.779262
nan,0.785398
nan,0.791534
nan,0.79767
nan,0.803806
nan,0.809942
nan,0.816078
nan,0.822214
nan,0.82835
nan,0.834486
nan,0.840621
nan,0.846757
0.007,0.852893
nan,0.859029
nan,0.865165
nan,0.871301
nan,0.877437
nan,0.883573
0.007,0.889709
nan,0.895845
nan,0.901981
nan,0.908117
nan,0.914253
nan,0.920388
nan,0.926524
nan,0.93266
nan,0.938796
nan,0.944932
nan,0.951068
nan,0.957204
nan,0.96334
nan,0.969476
nan,0.975612
nan,0.981748
nan,0.987884
nan,0.99402
nan,1.00016
nan,1.00629
nan,1.01243
nan,1.01856
nan,1.0247
nan,1.03084
nan,1.03697
nan,1.04311
nan,1.04924
nan,1.05538
nan,1.06151
nan,1.06765
nan,1.07379
nan,1.07992
0.007,1.08606
nan,1.09219
nan,1.09833
0.007,1.10447
2.86,1.1106
2.819,1.11674
2.81,1.12287
2.81,1.12901
2.81,1.13515
2.81,1.14128
nan,1.14742
nan,1.15355
nan,1.15969
1.454,1.16583
1.451,1.17196
1.437,1.1781
1.437,1.18423
1.437,1.19037
1.443,1.19651
1.463,1.20264
1.463,1.20878
1.463,1.21491
1.461,1.22105
1.459,1.22718
1.459,1.23332
1.438,1.23946
1.431,1.24559
1.43,1.25173
1.43,1.25786
1.429,1.264
1.424,1.27014
1.421,1.27627
1.421,1.28241
1.421,1.28854
1.434,1.29468
1.438,1.30082
1.438,1.30695
1.438,1.31309
1.438,1.31922
1.438,1.32536
1.437,1.3315
1.437,1.33763
1.437,1.34377
1.44,1.3499
1.44,1.35604
1.44,1.36217
1.419,1.36831
1.411,1.37445
1.404,1.38058
1.404,1.38672
1.404,1.39285
1.412,1.39899
1.424,1.40513
1.439,1.41126
1.448,1.4174
1.464,1.42353
1.466,1.42967
1.48,1.43581
1.517,1.44194
nan,1.44808
nan,1.45421
nan,1.46035
nan,1.46649
nan,1.47262
2.533,1.47876
2.533,1.48489
2.533,1.49103
2.533,1.49717
2.533,1.5033
1.46,1.50944
1.46,1.51557
1.46,1.52171
1.472,1.52784
2.53,1.53398
2.533,1.54012
2.533,1.54625
2.53,1.55239
2.528,1.55852
2.524,1.56466
2.524,1.5708
2.521,1.57693
2.521,1.58307
2.519,1.5892
2.521,1.59534
2.523,1.60148
2.523,1.60761
2.519,1.61375
2.524,1.61988
2.525,1.62602
2.525,1.63216
2.529,1.63829
2.536,1.64443
2.538,1.65056
2.541,1.6567
2.541,1.66284
2.538,1.66897
2.538,1.67511
2.525,1.68124
2.525,1.68738
2.505,1.69351
2.508,1.69965
2.508,1.70579
2.508,1.71192
2.502,1.71806
2.502,1.72419
2.485,1.73033
2.485,1.73647
2.485,1.7426
2.497,1.74874
2.497,1.75487
2.498,1.76101
2.5,1.76715
nan,1.77328
nan,1.77942
nan,1.78555
nan,1.79169
nan,1.79783
nan,1.80396
nan,1.8101
nan,1.81623
nan,1.82237
nan,1.82851
nan,1.83464
nan,1.84078
nan,1.84691
nan,1.85305
nan,1.85918
nan,1.86532
nan,1.87146
nan,1.87759
nan,1.88373
nan,1.88986
nan,1.896
nan,1.90214
nan,1.90827
nan,1.91441
nan,1.92054
nan,1.92668
nan,1.93282
nan,1.93895
nan,1.94509
nan,1.95122
nan,1.95736
nan,1.9635
nan,1.96963
nan,1.97577
nan,1.9819
nan,1.98804
nan,1.99417
nan,2.00031
nan,2.00645
nan,2.01258
nan,2.01872
nan,2.02485
nan,2.03099
nan,2.03713
nan,2.04326
nan,2.0494
nan,2.05553
nan,2.06167
nan,2.06781
nan,2.07394
nan,2.08008
nan,2.08621
